1,52161741; 14,34095; 3,87487; 0,859775; 71,4312; 0,07452; 9,31974; 0; 0; 0
1,51618438; 13,52965; 3,55159; 1,53869; 72,9908; 0,39123; 7,77568; 0; 0; 0
1,51699307; 13,07745; 3,49322; 1,72487; 72,6044; 0,57132; 8,41052; 0; 0,0612; 0
1,51777898; 13,6427; 3,65037; 0,64952; 73,002; 0,0621; 8,927; 0; 0; 0
1,52171992; 11,56125; 1,88131; 1,56116; 72,862; 0,47196; 11,41256; 0; 0; 0
1,51739172; 13,1528166666667; 3,44682333333333; 1,25621; 72,6566666666667; 0,56718; 8,75484; 0; 0,0272; 0
1,51602492; 14,853; 0; 2,37971; 73,282; 0; 8,75484; 0,63945; 0,459; 0
1,523679; 13,4432; 0; 1,58042; 72,218; 0,32292; 12,24108; 0; 0; 0
1,51976084; 13,80895; 3,57853; 1,32041; 71,7196; 0,11799; 8,66876; 0,68985; 0; 0
1,51538708; 14,26115; 0; 2,670215; 73,2428; 0,058995; 9,07226; 0,625275; 0,01275; 0
1,51689056; 14,9461; 0; 1,83401; 73,0496; 0; 8,64186; 1,46475; 0; 0
1,52446491; 14,078275; 3,755885; 0,74582; 71,4592; 0,009315; 9,75552; 0; 0,0255; 0
1,52260834; 13,260325; 3,675065; 0,805205; 71,9884; 0,1242; 10,21018; 0; 0,00765; 0
1,51837126; 13,626075; 3,639145; 1,10855; 72,7052; 0,127305; 8,67952; 0; 0; 0
1,51778548857143; 12,7231; 3,54261; 1,25024857142857; 72,9812; 0,611241428571429; 8,72102285714286; 0; 0,0320571428571429; 0
1,51899771; 13,5363; 3,414645; 1,289915; 72,0136; 0,57132; 8,9539; 0; 0; 0
1,51848516; 13,6427; 3,87038; 1,26905; 71,9604; 0,54027; 8,32444; 0; 0,1632; 1; 
1,51818902; 13,7225; 0; 0,55964; 74,4524; 0; 10,99292; 0; 0; 1; 
1,51663998; 12,93115; 3,53812; 1,61894; 72,9572; 0,63963; 8,03392; 0; 0,1071; 1; 
1,51709558; 12,99765; 3,47077; 1,78907; 72,722; 0,65826; 8,18456; 0; 0; 1; 
1,51689056; 12,6718; 2,87809; 1,70882; 73,2092; 0,73278; 8,53964; 0; 0; 1; 
1,5266404; 11,22875; 0; 0,7715; 73,2092; 0; 14,6836; 0; 0; 1; 
1,51850794; 13,19715; 3,62792; 1,07003; 72,8284; 0,57132; 8,41052; 0,09135; 0,0867; 1; 
1,51812068; 12,95775; 2,95891; 1,42955; 72,918; 0,60237; 8,78712; 0,1386; 0; 1; 
1,51645774; 13,40995; 3,55159; 1,24979; 72,8116; 0,6831; 8,09848; 0; 0; 1; 
1,51629828; 12,7117; 3,33158; 1,49054; 73,282; 0,67068; 8,23836; 0; 0; 1; 
1,52725546; 13,8023; 3,15198; 0,65915; 70,5716; 0,08073; 11,63852; 0; 0; 1; 
1,51891798; 13,46315; 3,82997; 1,25942; 72,5484; 0,57132; 8,20608; 0; 0,0714; 1; 
1,51871296; 12,93115; 3,65935; 1,56116; 72,5092; 0,57753; 8,5504; 0; 0,0612; 1; 
1,52176548; 13,7491; 1,01025; 1,35893; 72,19; 0,32913; 11,14356; 0; 0; 1; 
1,5162755; 12,99765; 3,57853; 1,53869; 72,8284; 0,60858; 8,04468; 0; 0; 1; 
1,51618438; 13,01095; 3,5022; 1,48091; 72,89; 0,60237; 8,12; 0; 0; 1; 
1,5160477; 12,8979; 3,43934; 1,44881; 73,58; 0,44091; 8,27064; 0; 0; 1; 
1,5170728; 13,7225; 3,6818; 1,81154; 72,0612; 0,63963; 7,88328; 0; 0; 1; 
1,51666276; 12,9378; 3,60996; 1,25942; 72,75; 0,5589; 8,6042; 0; 0; 1; 
1,52613924; 13,70255; 0; 1,35893; 71,238; 0,19251; 13,43544; 0; 0,051; 1; 
1,51689056; 13,33015; 3,53812; 1,60931; 72,5428; 0,6831; 8,10924; 0; 0; 1; 
1,51645774; 13,4432; 3,60996; 1,53869; 72,3916; 0,65826; 8,03392; 0; 0; 1; 
1,5159338; 13,25035; 3,44832; 1,42955; 73,17; 0,60858; 7,86176; 0; 0; 1; 
1,51743728; 12,19965; 3,25076; 1,15991; 73,5508; 0,621; 8,89472; 0; 0,1224; 1; 
1,52474966; 11,4482; 0; 1,87895; 72,19; 0,8073; 13,24176; 0; 0,1734; 1; 
1,51828014; 13,23705; 3,90181; 1,41029; 72,33; 0,55269; 8,31368; 0; 0,051; 1; 
1,51789288; 13,1905; 3,90181; 1,30115; 72,33; 0,55269; 8,4428; 0; 0,1428; 1; 
1,51839404; 12,85135; 3,66833; 1,24016; 72,5708; 0,621; 8,67952; 0; 0,1785; 1; 
1,5159338; 13,09075; 3,592; 1,51943; 73,0972; 0,67068; 7,82948; 0; 0; 1; 
1,5159338; 13,09075; 3,52016; 1,55153; 72,8676; 0,6831; 8,04468; 0; 0,459; 1; 
1,51588824; 13,11735; 3,40791; 1,58042; 73,2596; 0,06831; 8,389; 0; 0,0969; 1; 
1,51818902; 12,6186; 2,76135; 0,82928; 73,8084; 0,34776; 9,42196; 0; 0,102; 1; 
1,51846238; 13,0974; 3,96916; 1,1888; 72,442; 0,60237; 8,43204; 0; 0; 1; 
1,52080872; 13,78235; 2,28092; 1,42955; 71,9884; 0,49059; 9,85236; 0; 0,0867; 1; 
1,51711836; 12,89125; 3,61894; 1,57079; 72,9572; 0,60858; 8,10924; 0; 0; 1; 
1,51613882; 13,922; 3,52016; 1,24979; 72,8788; 0,3726; 7,93708; 0; 0,0714; 1; 
1,51591102; 12,858; 3,52016; 2,1197; 72,6604; 0,68931; 7,96936; 0; 0; 1; 
1,51841682; 13,0176; 3,61894; 1,0604; 72,3412; 0,63963; 9,13144; 0; 0,0765; 1; 
1,52408904; 13,8289; 2,90054; 1,16954; 71,1484; 0,08073; 10,78848; 0; 0; 1; 
1,51652608; 13,5629; 3,56955; 1,47128; 72,4476; 0,63963; 7,9586; 0; 0; 1; 
1,5184396; 13,25035; 3,75813; 1,32041; 72,4028; 0,57753; 8,42128; 0; 0; 1; 
1,51812068; 13,4299; 3,97814; 1,17917; 72,4924; 0,57753; 8,15228; 0; 0; 1; 
1,51632106; 13,3368; 3,56955; 1,57079; 72,8676; 0,60858; 7,89404; 0; 0; 1; 
1,51645774; 13,4033; 3,48873; 1,51943; 72,6492; 0,67068; 8,07696; 0; 0,051; 1; 
1,52222108; 14,4274; 0; 0,99941; 72,6716; 0,09936; 11,52016; 0; 0,0408; 1; 
1,52739214; 11,0226; 0; 0,74903; 73,0804; 0; 14,96336; 0; 0; 1; 
1,51686778; 13,2304; 3,53812; 1,48091; 72,8396; 0,5589; 8,09848; 0; 0; 1; 
1,51812068; 13,33015; 3,84793; 1,24979; 72,778; 0,52164; 8,12; 0; 0; 1; 
1,5166172; 12,85135; 3,51118; 1,43918; 73,0076; 0,6831; 8,2276; 0,5985; 0,1275; 1; 
1,51572878; 14,85965; 3,66833; 1,74092; 71,8708; 0,16146; 7,35604; 0; 0,0612; 1; 
1,51625272; 13,35675; 3,57853; 1,49054; 72,722; 0,44712; 8,20608; 0; 0; 1; 
1,51859906; 13,35675; 3,43036; 1,42955; 72,2628; 0,50922; 8,6042; 0; 0; 1; 
1,5173006; 12,3526; 2,72094; 1,62857; 72,8676; 0,70173; 9,22828; 0; 0; 1; 
1,5170728; 13,4831; 3,47975; 1,70882; 72,5204; 0,621; 7,99088; 0; 0; 1; 
1,51805234; 12,99765; 3,79854; 1,07966; 73,0692; 0,5589; 8,37824; 0; 0,0612; 1; 
1,51591102; 13,0176; 3,57853; 1,5098; 73,1196; 0,68931; 7,9586; 0; 0; 1; 
1,51568322; 13,23705; 3,48873; 1,47128; 73,2484; 0,37881; 8,03392; 0; 0; 1; 
1,51841682; 12,93115; 3,74017; 1,10855; 72,2796; 0,63963; 8,95928; 0; 0,1122; 1; 
1,53393; 12,2994; 0; 0,99941; 70,1628; 0,11799; 16,19; 0; 0,1224; 1; 
1,5277794; 12,63855; 0; 0,66878; 72,022; 0,0621; 14,40384; 0; 0; 1; 
1,52019366; 13,98185; 1,35149; 1,62857; 71,7588; 0,39123; 10,56252; 0; 0,51; 1; 
1,51800678; 13,7092; 3,92875; 1,53869; 71,8092; 0,54027; 8,20608; 0; 0,0765; 1; 
1,51591102; 12,8181; 3,52016; 1,90142; 72,862; 0,68931; 7,96936; 0; 0; 1; 
1,5163894; 12,5521; 3,47975; 1,86932; 73,2316; 0,62721; 8,07696; 0; 0,459; 1; 
1,51591102; 13,23705; 3,34056; 1,47128; 73,0972; 0,39123; 8,21684; 0; 0; 1; 
1,51654886; 12,7516; 2,85115; 1,43918; 73,2708; 0,57132; 8,78712; 0,11025; 0,1122; 1; 
1,5167311; 13,2969; 3,64139; 1,52906; 72,5316; 0,65205; 8,03392; 0; 0,1479; 1; 
1,52176548; 13,19715; 3,6818; 1,15028; 72,75; 0,54027; 8,51812; 0; 0; 1; 
1,5167311; 12,8713; 3,56057; 1,64141; 73,142; 0,65205; 7,99088; 0; 0; 1; 
1,51595658; 13,0176; 3,56057; 1,53869; 73,1084; 0,72036; 7,9048; 0; 0; 1; 
1,51408862; 14,24785; 3,08912; 2,08118; 72,2796; 1,09917; 7,07628; 0; 0; 1; 
1,53124196; 10,73; 0; 2,10044; 69,81; 0,57753; 13,29556; 3,15; 0,1428; 1; 
1,51846238; 13,40995; 3,88834; 1,33004; 72,3804; 0,50922; 8,2814; 0; 0; 1; 
1,52067204; 13,5496; 2,08785; 1,6703; 72,1788; 0,52785; 9,5726; 0,2709; 0,0867; 1; 
1,5167311; 12,7915; 3,52016; 1,53869; 73,3604; 0,65826; 7,9048; 0; 0; 1; 
1,51659442; 12,991; 3,17892; 1,23053; 72,9684; 0,57753; 8,80864; 0; 0,1224; 1; 
